order_id,customer_id,order_date,channel,status
ORD000495,CUST00365,02-12-2024,Marketplace,Completed
ORD000496,CUST00213,05-15-2025,Mobile App,Cancelled
ORD000497,CUST01123,06-08-2023,Mobile App,Completed
ORD000498,CUST01063,17/08/2024,Marketplace,Cancelled
ORD000499,CUST00198,07-28-2025,Marketplace,Completed
ORD000500,CUST00133,2023-06-25,Marketplace,Completed
ORD000501,CUST00726,03-08-2023,Mobile App,Cancelled
ORD000502,CUST01041,2024-02-21,Marketplace,Returned
ORD000503,CUST00368,2025-05-05,Web,Returned
ORD000504,CUST00882,19/06/2025,Mobile App,Completed
ORD000505,CUST01073,2023-09-21,Marketplace,Completed
ORD000506,CUST01084,2023-01-13,Mobile App,Completed
ORD000507,CUST00317,06/09/2024,Marketplace,Completed
ORD000508,CUST01020,07-17-2023,Web,Cancelled
ORD000509,CUST00828,12/02/2023,Web,Completed
ORD000510,CUST01080,07-30-2024,Marketplace,Cancelled
ORD000511,CUST01020,16/03/2025,Marketplace,Returned
ORD000512,CUST01170,2024-07-09,Marketplace,Completed
ORD000513,CUST00386,12-27-2023,Web,Pending
ORD000514,CUST00782,07-30-2023,Web,Completed
ORD000515,CUST00468,16/01/2024,Web,Completed
ORD000516,CUST00559,02-24-2024,Web,Completed
ORD000517,CUST01001,2023-03-10,Marketplace,Completed
ORD000518,CUST00809,2025-04-22,Web,Cancelled
ORD000519,CUST00085,11-09-2024,Web,Pending
ORD000520,CUST00411,07-12-2025,Web,Completed
ORD000521,CUST00117,04-25-2023,Web,Completed
ORD000522,CUST00213,2024-12-01,Web,Completed
ORD000523,CUST00246,2025-05-27,Marketplace,Completed
ORD000524,CUST00579,12-03-2024,Mobile App,Completed
ORD000525,CUST01099,19/06/2025,Web,Completed
ORD000526,CUST00257,05-10-2025,Mobile App,Completed
ORD000527,CUST00745,10/07/2025,Marketplace,Pending
ORD000528,CUST00788,13/06/2024,Web,Completed
ORD000529,CUST01154,2025-02-26,Marketplace,Completed
ORD000530,CUST01087,01-22-2025,Web,Returned
ORD000531,CUST00109,2023-12-06,Mobile App,Completed
ORD000532,CUST00973,12-13-2023,Web,Completed
ORD000533,CUST00511,04-27-2023,Web,Completed
ORD000534,CUST00977,2023-06-24,Marketplace,Returned
ORD000535,CUST00142,2023-07-01,Marketplace,Completed
ORD000536,CUST00518,07-16-2023,Mobile App,Cancelled
ORD000537,CUST00490,18/12/2024,Mobile App,Completed
ORD000538,CUST00554,14/12/2024,Mobile App,Completed
ORD000539,CUST00264,2025-04-05,Web,Completed
ORD000540,CUST00028,24/01/2025,Marketplace,Completed
ORD000541,CUST00167,2023-07-10,Marketplace,Completed
ORD000542,CUST00793,11-25-2023,Marketplace,Completed
ORD000543,CUST00388,2024-12-17,Marketplace,Pending
ORD000544,CUST00467,16/06/2023,Marketplace,Pending
ORD000545,CUST00127,06/03/2023,Mobile App,Returned
ORD000546,CUST00914,01-13-2023,Marketplace,Completed
ORD000547,CUST01119,2025-02-01,Web,Cancelled
ORD000548,CUST00927,2023-06-06,Marketplace,Pending
ORD000549,CUST00307,05/10/2023,Web,Completed
ORD000550,CUST00663,23/12/2024,Marketplace,Completed
ORD000551,CUST00694,07/10/2024,Marketplace,Cancelled
ORD000552,CUST00479,20/07/2025,Marketplace,Completed
ORD000553,CUST00511,05-15-2024,Mobile App,Completed
ORD000554,CUST00396,21/03/2025,Marketplace,Completed
ORD000555,CUST00644,09-11-2024,Web,Pending
ORD000556,CUST00867,2024-12-18,Mobile App,Completed
ORD000557,CUST00303,04-02-2024,Mobile App,Cancelled
ORD000558,CUST00334,2024-08-23,Mobile App,Completed
ORD000559,CUST00646,05-01-2025,Mobile App,Cancelled
ORD000560,CUST00071,21/10/2024,Mobile App,Cancelled
ORD000561,CUST01018,2023-03-07,Web,Completed
ORD000562,CUST00738,01/01/2024,Web,Completed
ORD000563,CUST00237,20/02/2025,Web,Completed
ORD000564,CUST00462,2024-05-05,Web,Completed
ORD000565,CUST01009,01-25-2023,Marketplace,Returned
ORD000566,CUST00016,07-26-2025,Marketplace,Cancelled
ORD000567,CUST00925,30/01/2023,Marketplace,Returned
ORD000568,CUST00112,10-25-2024,Web,Cancelled
ORD000569,CUST00801,2024-09-08,Mobile App,Completed
ORD000570,CUST00327,2023-04-10,Mobile App,Completed
ORD000571,CUST00619,26/05/2023,Mobile App,Pending
ORD000572,CUST01142,07/10/2023,Web,Returned
ORD000573,CUST00416,01/04/2025,Web,Returned
ORD000574,CUST00097,21/10/2023,Web,Cancelled
ORD000575,CUST00763,23/04/2024,Mobile App,Completed
ORD000576,CUST00298,05/09/2024,Marketplace,Returned
ORD000577,CUST01115,02-12-2023,Web,Cancelled
ORD000578,CUST00465,12-01-2024,Mobile App,Completed
ORD000579,CUST00805,08-13-2023,Mobile App,Returned
ORD000580,CUST00198,2025-04-14,Web,Completed
ORD000581,CUST00147,10/03/2023,Mobile App,Completed
ORD000582,CUST00524,18/12/2024,Mobile App,Pending
ORD000583,CUST01005,28/01/2023,Web,Completed
ORD000584,CUST00193,10/04/2024,Marketplace,Completed
ORD000585,CUST00022,2024-12-01,Marketplace,Pending
ORD000586,CUST00563,12-14-2024,Mobile App,Pending
ORD000587,CUST00357,12/07/2025,Mobile App,Pending
ORD000588,CUST00988,2024-05-12,Web,Completed
ORD000589,CUST00911,04-07-2025,Web,Completed
ORD000590,CUST01076,07-08-2025,Mobile App,Returned
ORD000591,CUST00865,2023-03-10,Web,Completed
ORD000592,CUST01119,01-18-2024,Mobile App,Completed
ORD000593,CUST00476,2023-07-27,Mobile App,Completed
ORD000594,CUST00973,04/05/2024,Web,Completed
ORD000595,CUST00140,05-04-2024,Web,Cancelled
ORD000596,CUST00657,10/03/2025,Web,Completed
ORD000597,CUST01019,2025-03-02,Mobile App,Cancelled
ORD000598,CUST00299,03-02-2025,Web,Completed
ORD000599,CUST01148,08-03-2025,Marketplace,Cancelled
ORD000600,CUST00516,06/10/2024,Mobile App,Pending
ORD000601,CUST00541,04/09/2024,Marketplace,Returned
ORD000602,CUST00948,08-18-2024,Web,Completed
ORD000603,CUST00700,30/05/2023,Marketplace,Completed
ORD000604,CUST01163,2024-03-06,Mobile App,Completed
ORD000605,CUST00197,08-05-2025,Marketplace,Completed
ORD000606,CUST00493,2023-08-25,Marketplace,Cancelled
ORD000607,CUST00329,04-04-2023,Marketplace,Cancelled
ORD000608,CUST00632,03-21-2024,Marketplace,Pending
ORD000609,CUST00895,03-19-2025,Mobile App,Completed
ORD000610,CUST00421,2024-01-17,Marketplace,Completed
ORD000611,CUST00927,2024-12-31,Mobile App,Cancelled
ORD000612,CUST00533,2024-05-05,Web,Completed
ORD000613,CUST00103,2023-09-14,Marketplace,Completed
ORD000614,CUST00361,10-23-2023,Mobile App,Completed
ORD000615,CUST01094,08/05/2023,Marketplace,Pending
ORD000616,CUST00807,2023-05-19,Web,Completed
ORD000617,CUST00226,2024-12-31,Web,Returned
ORD000618,CUST01084,29/03/2025,Marketplace,Pending
ORD000619,CUST00259,2025-04-04,Web,Completed
ORD000620,CUST00302,04-05-2024,Marketplace,Completed
ORD000621,CUST00268,2024-03-01,Web,Completed
ORD000622,CUST00792,06-27-2025,Mobile App,Completed
ORD000623,CUST00208,05-30-2023,Marketplace,Cancelled
ORD000624,CUST00754,02-22-2023,Marketplace,Completed
ORD000625,CUST00403,04-06-2023,Mobile App,Completed
ORD000626,CUST00077,09-29-2023,Mobile App,Pending
ORD000627,CUST01011,2023-04-27,Marketplace,Completed
ORD000628,CUST01066,29/11/2024,Marketplace,Pending
ORD000629,CUST00829,02-22-2023,Mobile App,Pending
ORD000630,CUST00846,30/01/2025,Mobile App,Cancelled
ORD000631,CUST00316,29/02/2024,Web,Completed
ORD000632,CUST00338,2023-12-11,Marketplace,Completed
ORD000633,CUST00732,11-13-2024,Web,Completed
ORD000634,CUST00394,2025-03-19,Mobile App,Pending
ORD000635,CUST00582,02/02/2023,Mobile App,Returned
ORD000636,CUST00634,13/11/2024,Web,Completed
ORD000637,CUST00892,2024-02-24,Marketplace,Returned
ORD000638,CUST00950,05/11/2024,Marketplace,Pending
ORD000639,CUST00998,15/06/2025,Web,Completed
ORD000640,CUST00019,08/10/2024,Marketplace,Completed
ORD000641,CUST01083,08-27-2024,Marketplace,Completed
ORD000642,CUST00473,03/08/2025,Marketplace,Completed
ORD000643,CUST00561,07-02-2024,Mobile App,Completed
ORD000644,CUST01117,2024-11-02,Web,Returned
ORD000645,CUST00592,11-13-2023,Marketplace,Cancelled
ORD000646,CUST00007,2023-09-03,Mobile App,Completed
ORD000647,CUST01095,04-21-2024,Web,Completed
ORD000648,CUST00177,2023-03-06,Web,Completed
ORD000649,CUST00886,04-17-2023,Mobile App,Completed
ORD000650,CUST01013,24/07/2024,Mobile App,Completed
ORD000651,CUST00646,01/06/2025,Web,Completed
ORD000652,CUST00970,05-21-2024,Marketplace,Returned
ORD000653,CUST00529,15/04/2025,Web,Completed
ORD000654,CUST00282,06-21-2024,Marketplace,Pending
ORD000655,CUST00684,2023-11-22,Web,Cancelled
ORD000656,CUST00164,04-11-2025,Marketplace,Cancelled
ORD000657,CUST00009,20/04/2023,Web,Completed
ORD000658,CUST00035,2024-04-26,Marketplace,Returned
ORD000659,CUST00385,05-19-2024,Web,Completed
ORD000660,CUST01020,2023-01-02,Mobile App,Cancelled
ORD000661,CUST00083,2023-08-25,Marketplace,Completed
ORD000662,CUST00231,2024-08-11,Marketplace,Completed
ORD000663,CUST00296,05-31-2023,Marketplace,Pending
ORD000664,CUST01063,27/11/2024,Mobile App,Returned
ORD000665,CUST00896,20/02/2023,Web,Completed
ORD000666,CUST00621,2024-10-21,Mobile App,Completed
ORD000667,CUST01130,06-05-2024,Web,Completed
ORD000668,CUST00580,2023-09-16,Marketplace,Cancelled
ORD000669,CUST00986,2023-07-18,Web,Returned
ORD000670,CUST00502,2023-11-29,Mobile App,Completed
ORD000671,CUST00149,04-16-2023,Marketplace,Completed
ORD000672,CUST00575,10-20-2024,Mobile App,Completed
ORD000673,CUST00513,03-21-2025,Marketplace,Returned
ORD000674,CUST00444,25/03/2025,Mobile App,Completed
ORD000675,CUST00001,03-13-2024,Mobile App,Completed
ORD000676,CUST00126,08/11/2024,Web,Cancelled
ORD000677,CUST00130,2025-05-03,Mobile App,Completed
ORD000678,CUST00861,2023-04-22,Web,Completed
ORD000679,CUST00341,09-30-2023,Marketplace,Returned
ORD000680,CUST00042,20/07/2023,Mobile App,Completed
ORD000681,CUST00475,2025-03-29,Web,Completed
ORD000682,CUST01101,06/04/2023,Mobile App,Completed
ORD000683,CUST00184,2024-06-14,Marketplace,Completed
ORD000684,CUST00944,06-18-2023,Mobile App,Pending
ORD000685,CUST00985,2025-04-04,Mobile App,Pending
ORD000686,CUST00303,09-06-2024,Marketplace,Cancelled
ORD000687,CUST00006,08/11/2024,Web,Completed
ORD000688,CUST00659,01-14-2024,Web,Completed
ORD000689,CUST00943,24/09/2024,Web,Pending
ORD000690,CUST01083,05-08-2023,Marketplace,Returned
ORD000691,CUST01122,30/04/2024,Web,Cancelled
ORD000692,CUST00820,09-25-2024,Mobile App,Returned
ORD000693,CUST00268,01-13-2024,Marketplace,Pending
ORD000694,CUST00087,11/07/2023,Web,Returned
ORD000695,CUST00596,06-09-2024,Marketplace,Cancelled
ORD000696,CUST01026,2024-06-15,Mobile App,Completed
ORD000697,CUST00420,2025-07-27,Web,Pending
ORD000698,CUST00932,22/06/2024,Marketplace,Pending
ORD000699,CUST00188,10-08-2024,Web,Completed
ORD000700,CUST00172,07-29-2025,Marketplace,Completed
ORD000701,CUST00061,2024-08-23,Mobile App,Pending
ORD000702,CUST00438,06/02/2024,Marketplace,Pending
ORD000703,CUST00814,26/06/2024,Mobile App,Pending
ORD000704,CUST00323,08-09-2023,Marketplace,Cancelled
ORD000705,CUST00603,05-14-2023,Marketplace,Completed
ORD000706,CUST01009,09/02/2024,Mobile App,Pending
ORD000707,CUST00037,2023-02-13,Web,Cancelled
ORD000708,CUST00149,11-25-2023,Web,Completed
ORD000709,CUST00223,05-12-2024,Mobile App,Completed
ORD000710,CUST00011,03-23-2025,Mobile App,Pending
ORD000711,CUST00835,2023-02-17,Web,Returned
ORD000712,CUST00593,10-20-2023,Web,Completed
ORD000713,CUST00935,04-02-2023,Mobile App,Completed
ORD000714,CUST00399,2023-06-29,Web,Completed
ORD000715,CUST01143,2024-04-29,Mobile App,Returned
ORD000716,CUST00906,06-28-2023,Web,Completed
ORD000717,CUST01066,05-22-2023,Marketplace,Pending
ORD000718,CUST00242,05-26-2023,Marketplace,Cancelled
ORD000719,CUST00444,01-16-2023,Mobile App,Pending
ORD000720,CUST01043,10-06-2023,Web,Pending
ORD000721,CUST01053,03-20-2024,Mobile App,Completed
ORD000722,CUST01032,2023-07-26,Web,Returned
ORD000723,CUST00601,10-06-2024,Web,Pending
ORD000724,CUST00574,2023-10-04,Mobile App,Completed
ORD000725,CUST00788,2025-08-03,Web,Cancelled
ORD000726,CUST01093,2023-09-27,Web,Completed
ORD000727,CUST00415,20/12/2023,Web,Completed
ORD000728,CUST00337,2024-11-25,Web,Cancelled
ORD000729,CUST00958,05-22-2024,Marketplace,Completed
ORD000730,CUST00089,2025-04-17,Mobile App,Completed
ORD000731,CUST01024,11-14-2024,Web,Completed
ORD000732,CUST01099,2025-04-27,Web,Returned
ORD000733,CUST00897,28/08/2023,Web,Pending
ORD000734,CUST00921,2025-01-26,Mobile App,Pending
ORD000735,CUST00351,2023-07-04,Marketplace,Completed
ORD000736,CUST01071,2024-10-28,Web,Cancelled
ORD000737,CUST00550,29/08/2023,Marketplace,Cancelled
ORD000738,CUST00514,03/06/2024,Marketplace,Completed
ORD000739,CUST00732,2025-08-03,Web,Cancelled
ORD000740,CUST00945,05-21-2024,Marketplace,Completed
ORD000741,CUST00817,2024-10-20,Marketplace,Returned
ORD000742,CUST00680,03/12/2024,Marketplace,Completed
ORD000743,CUST00702,22/05/2025,Mobile App,Completed
ORD000744,CUST00381,2024-10-15,Marketplace,Completed
ORD000745,CUST00383,29/06/2024,Marketplace,Completed
ORD000746,CUST00704,06-26-2024,Marketplace,Completed
ORD000747,CUST00757,2024-01-10,Marketplace,Completed
ORD000748,CUST01050,04-24-2025,Web,Pending
ORD000749,CUST01069,05-03-2025,Mobile App,Cancelled
ORD000750,CUST00221,01/12/2023,Web,Completed
ORD000751,CUST00200,01/09/2023,Mobile App,Pending
ORD000752,CUST00936,01-28-2024,Marketplace,Completed
ORD000753,CUST00877,2024-03-02,Mobile App,Pending
ORD000754,CUST00650,03-17-2025,Marketplace,Completed
ORD000755,CUST00681,2023-01-27,Web,Completed
ORD000756,CUST00476,2023-03-16,Web,Returned
ORD000757,CUST00697,2024-05-07,Marketplace,Completed
ORD000758,CUST00904,06/01/2025,Marketplace,Completed
ORD000759,CUST00143,2024-06-22,Web,Returned
ORD000760,CUST00294,06-18-2025,Web,Returned
ORD000761,CUST00339,24/02/2025,Mobile App,Cancelled
ORD000762,CUST00984,20/04/2024,Mobile App,Returned
ORD000763,CUST00929,01-27-2024,Marketplace,Completed
ORD000764,CUST00901,05-04-2023,Mobile App,Completed
ORD000765,CUST00445,08-06-2025,Marketplace,Cancelled
ORD000766,CUST00844,2025-06-21,Web,Returned
ORD000767,CUST00631,01/10/2023,Web,Completed
ORD000768,CUST01193,2024-03-25,Web,Cancelled
ORD000769,CUST01020,2025-01-06,Web,Completed
ORD000770,CUST00092,09-29-2023,Mobile App,Cancelled
ORD000771,CUST00083,2023-07-26,Mobile App,Completed
ORD000772,CUST00334,08-04-2023,Marketplace,Pending
ORD000773,CUST00714,2024-11-10,Web,Completed
ORD000774,CUST00963,2023-03-26,Marketplace,Cancelled
ORD000775,CUST00183,2023-04-29,Mobile App,Completed
ORD000776,CUST00066,2024-04-02,Marketplace,Completed
ORD000777,CUST00578,2023-06-30,Web,Completed
ORD000778,CUST00691,2025-05-30,Marketplace,Returned
ORD000779,CUST00136,04-09-2025,Marketplace,Returned
ORD000780,CUST01195,2024-05-23,Web,Completed
ORD000781,CUST00053,25/05/2023,Web,Completed
ORD000782,CUST01014,2023-10-12,Web,Cancelled
ORD000783,CUST00046,2024-02-27,Web,Completed
ORD000784,CUST00035,22/09/2024,Mobile App,Completed
ORD000785,CUST00946,2024-03-20,Web,Completed
ORD000786,CUST00845,2024-07-21,Web,Completed
ORD000787,CUST00702,2024-12-22,Mobile App,Completed
ORD000788,CUST00098,12/04/2025,Mobile App,Cancelled
ORD000789,CUST00728,02/04/2024,Marketplace,Completed
ORD000790,CUST00807,2024-03-23,Web,Completed
ORD000791,CUST00973,2023-01-20,Web,Completed
ORD000792,CUST00538,2024-08-22,Marketplace,Pending
ORD000793,CUST00135,2023-11-21,Web,Completed
ORD000794,CUST00809,03-13-2025,Marketplace,Completed
ORD000795,CUST00600,15/04/2023,Mobile App,Completed
ORD000796,CUST00357,19/02/2025,Mobile App,Completed
ORD000797,CUST00541,19/06/2023,Marketplace,Completed
ORD000798,CUST01108,2025-05-14,Web,Completed
ORD000799,CUST01198,2024-04-04,Web,Completed
ORD000800,CUST00730,06-18-2024,Marketplace,Completed
ORD000801,CUST00175,11-03-2023,Mobile App,Completed
ORD000802,CUST00554,2025-03-21,Marketplace,Returned
ORD000803,CUST01190,2024-03-09,Mobile App,Completed
ORD000804,CUST00582,11-21-2024,Marketplace,Cancelled
ORD000805,CUST00816,06/07/2023,Marketplace,Completed
ORD000806,CUST00292,13/06/2023,Marketplace,Pending
ORD000807,CUST00545,01/07/2024,Marketplace,Returned
ORD000808,CUST00912,09-08-2024,Web,Completed
ORD000809,CUST00232,08-23-2024,Web,Completed
ORD000810,CUST00510,14/02/2023,Mobile App,Cancelled
ORD000811,CUST00340,04/01/2024,Mobile App,Completed
ORD000812,CUST00561,01-29-2023,Mobile App,Completed
ORD000813,CUST00134,03-01-2025,Web,Returned
ORD000814,CUST00907,05/10/2023,Marketplace,Pending
ORD000815,CUST00772,09-29-2023,Mobile App,Cancelled
ORD000816,CUST00185,02/12/2023,Marketplace,Completed
ORD000817,CUST00782,06-29-2025,Web,Completed
ORD000818,CUST00127,08-21-2023,Marketplace,Pending
ORD000819,CUST01173,2023-11-05,Mobile App,Cancelled
ORD000820,CUST00841,21/02/2023,Mobile App,Completed
ORD000821,CUST01170,06/04/2024,Mobile App,Completed
ORD000822,CUST00781,2025-03-13,Marketplace,Completed
ORD000823,CUST00926,14/03/2024,Marketplace,Returned
ORD000824,CUST01059,16/10/2024,Web,Completed
ORD000825,CUST00986,29/12/2024,Marketplace,Completed
ORD000826,CUST00560,2024-04-01,Marketplace,Completed
ORD000827,CUST00791,06-06-2025,Web,Completed
ORD000828,CUST00550,2023-02-18,Marketplace,Completed
ORD000829,CUST00917,10-20-2023,Marketplace,Pending
ORD000830,CUST00026,11-01-2024,Web,Pending
ORD000831,CUST00399,03/02/2023,Marketplace,Pending
ORD000832,CUST00626,2023-01-13,Marketplace,Pending
ORD000833,CUST00972,01/06/2024,Marketplace,Completed
ORD000834,CUST00446,04-06-2024,Marketplace,Completed
ORD000835,CUST01100,04-12-2024,Marketplace,Returned
ORD000836,CUST00645,05-07-2024,Marketplace,Completed
ORD000837,CUST00418,05-01-2025,Marketplace,Completed
ORD000838,CUST00102,12-29-2024,Marketplace,Completed
ORD000839,CUST00130,12-09-2024,Mobile App,Completed
ORD000840,CUST00191,2023-10-23,Marketplace,Completed
ORD000841,CUST00634,02-23-2024,Mobile App,Pending
ORD000842,CUST00035,13/04/2024,Web,Completed
ORD000843,CUST00027,07-15-2025,Mobile App,Completed
ORD000844,CUST00086,06-19-2024,Web,Completed
ORD000845,CUST00830,13/06/2023,Marketplace,Completed
ORD000846,CUST01066,07-08-2025,Marketplace,Completed
ORD000847,CUST00179,16/05/2023,Marketplace,Pending
ORD000848,CUST01171,2024-01-13,Web,Pending
ORD000849,CUST01130,29/05/2023,Web,Cancelled
ORD000850,CUST00271,04-18-2023,Mobile App,Returned
ORD000851,CUST01177,01-19-2023,Web,Completed
ORD000852,CUST00574,2023-01-06,Web,Completed
ORD000853,CUST01111,04/08/2025,Web,Completed
ORD000854,CUST00121,2023-04-04,Marketplace,Completed
ORD000855,CUST00177,2023-11-19,Mobile App,Completed
ORD000856,CUST00903,02-24-2023,Web,Completed
ORD000857,CUST00643,2024-11-27,Web,Completed
ORD000858,CUST01138,2024-08-09,Mobile App,Completed
ORD000859,CUST01055,2025-08-05,Mobile App,Completed
ORD000860,CUST00141,24/04/2024,Web,Pending
ORD000861,CUST00880,2024-04-03,Marketplace,Cancelled
ORD000862,CUST00611,2024-02-20,Marketplace,Completed
ORD000863,CUST00327,07-30-2023,Web,Returned
ORD000864,CUST00665,2023-04-20,Mobile App,Returned
ORD000865,CUST00292,03/12/2023,Marketplace,Completed
ORD000866,CUST00277,06/07/2023,Mobile App,Pending
ORD000867,CUST00711,03-28-2025,Marketplace,Returned
ORD000868,CUST01128,20/02/2023,Marketplace,Returned
ORD000869,CUST00243,04/01/2023,Mobile App,Completed
ORD000870,CUST00583,2023-03-07,Marketplace,Completed
ORD000871,CUST00357,12/07/2024,Mobile App,Pending
ORD000872,CUST00998,08-06-2024,Web,Returned
ORD000873,CUST01122,2023-03-02,Marketplace,Completed
ORD000874,CUST00461,2023-01-22,Mobile App,Completed
ORD000875,CUST01101,2023-09-18,Marketplace,Completed
ORD000876,CUST00066,2024-08-08,Marketplace,Completed
ORD000877,CUST01108,23/07/2024,Marketplace,Completed
ORD000878,CUST00014,10-16-2023,Mobile App,Completed
ORD000879,CUST00810,2023-02-17,Web,Completed
ORD000880,CUST00051,12-12-2024,Web,Completed
ORD000881,CUST01075,2025-03-15,Marketplace,Cancelled
ORD000882,CUST00964,06-21-2023,Marketplace,Completed
ORD000883,CUST01043,10/10/2023,Mobile App,Pending
ORD000884,CUST00977,2023-06-16,Web,Completed
ORD000885,CUST00122,2023-09-16,Mobile App,Completed
ORD000886,CUST00104,10-11-2023,Marketplace,Completed
ORD000887,CUST00085,2025-07-09,Marketplace,Completed
ORD000888,CUST00197,09-17-2024,Web,Completed
ORD000889,CUST00152,25/04/2024,Mobile App,Pending
ORD000890,CUST00245,2025-03-15,Mobile App,Completed
ORD000891,CUST01142,25/06/2025,Mobile App,Pending
ORD000892,CUST00884,2024-02-05,Marketplace,Completed
ORD000893,CUST00266,2025-05-16,Mobile App,Completed
ORD000894,CUST01052,2024-10-13,Marketplace,Returned
ORD000895,CUST00577,2024-04-16,Mobile App,Returned
ORD000896,CUST00415,2025-04-14,Marketplace,Completed
ORD000897,CUST00831,29/01/2023,Marketplace,Completed
ORD000898,CUST00688,24/07/2023,Web,Completed
ORD000899,CUST00162,01/07/2023,Mobile App,Completed
ORD000900,CUST00628,2024-06-04,Mobile App,Completed
ORD000901,CUST00244,2023-09-30,Mobile App,Completed
ORD000902,CUST00438,2025-01-05,Mobile App,Cancelled
ORD000903,CUST00915,04-05-2023,Mobile App,Completed
ORD000904,CUST01021,2023-02-19,Mobile App,Completed
ORD000905,CUST00928,05-16-2023,Mobile App,Completed
ORD000906,CUST01100,2023-03-06,Mobile App,Completed
ORD000907,CUST00365,2025-01-16,Web,Completed
ORD000908,CUST00253,2025-02-26,Mobile App,Cancelled
ORD000909,CUST00406,01-23-2024,Mobile App,Completed
